source_table,temperature_k,pressure_gpa,log10_fugacity
Table S5,2400.0,2.0,-1.00558422369956
Table S5,2400.0,3.0,-0.803023753990133
Table S5,2400.0,4.0,-0.602135229854417
Table S5,2400.0,5.0,-0.402787417752487
Table S5,2400.0,6.0,-0.204868588731154
Table S5,2400.0,7.0,-0.00828247761011713
Table S5,2400.0,8.0,0.187054718626457
Table S5,2400.0,9.0,0.381216615639575
Table S5,2400.0,10.0,0.574268396341047
Table S5,2400.0,11.0,0.766268185464455
Table S5,2400.0,12.0,0.957268141404474
Table S5,2400.0,13.0,1.14731533426853
Table S5,2400.0,14.0,1.33645245989775
Table S5,2400.0,15.0,1.52471842636704
Table S5,2400.0,16.0,1.71214884015887
Table S5,2400.0,17.0,1.89877641254459
Table S5,2400.0,18.0,2.08463130187183
Table S5,2400.0,19.0,2.26974140389715
Table S5,2400.0,20.0,2.4541325996496
Table S5,2400.0,21.0,2.63782896830892
Table S5,2400.0,22.0,2.82085297105609
Table S5,2400.0,23.0,3.00322561067797
Table S5,2400.0,24.0,3.1849665707939
Table S5,2400.0,25.0,3.36609433785559
Table S5,2400.0,26.0,3.5466263085047
Table S5,2400.0,27.0,3.72657888442143
Table S5,2400.0,28.0,3.9059675564351
Table S5,2400.0,29.0,4.08480697937557
Table S5,2400.0,30.0,4.26311103890633
Table S5,2400.0,31.0,4.44089291138606
Table S5,2400.0,32.0,4.61816511764562
Table S5,2400.0,33.0,4.79493957143529
Table S5,2400.0,34.0,4.97122762318771
Table S5,2400.0,35.0,5.14704009965006
Table S5,2400.0,36.0,5.32238733986263
Table S5,2400.0,37.0,5.49727922789594
Table S5,2400.0,38.0,5.6717252227044
Table S5,2400.0,39.0,5.84573438540765
Table S5,2400.0,40.0,6.01931540427152
Table S5,2400.0,41.0,6.19247661762666
Table S5,2400.0,42.0,6.36522603493387
Table S5,2400.0,43.0,6.53757135618035
Table S5,2400.0,44.0,6.70951998976933
Table S5,2400.0,45.0,6.88107906904708
Table S5,2400.0,46.0,7.05225546759501
Table S5,2400.0,47.0,7.22305581340039
Table S5,2400.0,48.0,7.39348650200705
Table S5,2400.0,49.0,7.56355370873647
Table S5,2400.0,50.0,7.73326340006026
Table S5,2400.0,51.0,7.90262134419674
Table S5,2400.0,52.0,8.07163312099689
Table S5,2400.0,53.0,8.24030413117846
Table S5,2400.0,54.0,8.40863960496134
Table S5,2400.0,55.0,8.57664461015215
Table S5,2400.0,56.0,8.74432405972135
Table S5,2400.0,57.0,8.91168271891239
Table S5,2400.0,58.0,9.07872521191844
Table S5,2400.0,59.0,9.24545602815947
Table S5,2400.0,60.0,9.41187952818896
Table S5,2400.0,61.0,9.57799994925757
Table S5,2400.0,62.0,9.74382141055826
Table S5,2400.0,63.0,9.90934791817549
Table S5,2400.0,64.0,10.0745833697591
Table S5,2400.0,65.0,10.239531558942
Table S5,2400.0,66.0,10.4041961795191
Table S5,2400.0,67.0,10.5685808294029
Table S5,2400.0,68.0,10.7326890143714
Table S5,2400.0,69.0,10.8965241516212
Table S5,2400.0,70.0,11.060089573139
Table S5,2400.0,71.0,11.2233885289019
Table S5,2400.0,72.0,11.3864241899183
Table S5,2400.0,73.0,11.5491996511194
Table S5,2400.0,74.0,11.7117179341089
Table S5,2400.0,75.0,11.8739819897816
Table S5,2400.0,76.0,12.0359947008171
Table S5,2400.0,77.0,12.1977588840563
Table S5,2400.0,78.0,12.3592772927687
Table S5,2400.0,79.0,12.5205526188144
Table S5,2400.0,80.0,12.6815874947096
Table S5,2400.0,81.0,12.8423844955989
Table S5,2400.0,82.0,13.0029461411405
Table S5,2400.0,83.0,13.1632748973089
Table S5,2400.0,84.0,13.3233731781197
Table S5,2400.0,85.0,13.4832433472809
Table S5,2400.0,86.0,13.6428877197733
Table S5,2400.0,87.0,13.8023085633661
Table S5,2400.0,88.0,13.9615081000687
Table S5,2400.0,89.0,14.1204885075235
Table S5,2400.0,90.0,14.2792519203422
Table S5,2400.0,91.0,14.437800431388
Table S5,2400.0,92.0,14.5961360930077
Table S5,2400.0,93.0,14.7542609182147
Table S5,2400.0,94.0,14.9121768818261
Table S5,2400.0,95.0,15.0698859215559
Table S5,2400.0,96.0,15.2273899390672
Table S5,2400.0,97.0,15.3846908009831
Table S5,2400.0,98.0,15.5417903398616
Table S5,2400.0,99.0,15.6986903551329
Table S5,2400.0,100.0,15.8553926140033
Table S5,2500.0,0.0,-1.02003066099292
Table S5,2500.0,1.0,-0.820629254949222
Table S5,2500.0,2.0,-0.623309606851243
Table S5,2500.0,3.0,-0.427860819064367
Table S5,2500.0,4.0,-0.234111431830042
Table S5,2500.0,5.0,-0.0419193502763912
Table S5,2500.0,6.0,0.14883508760253
Table S5,2500.0,7.0,0.338254030395302
Table S5,2500.0,8.0,0.526425697679539
Table S5,2500.0,9.0,0.713427051762361
Table S5,2500.0,10.0,0.899325828911709
Table S5,2500.0,11.0,1.08418211062278
Table S5,2500.0,12.0,1.26804955781134
Table S5,2500.0,13.0,1.45097639351394
Table S5,2500.0,14.0,1.63300619491643
Table S5,2500.0,15.0,1.81417853872977
Table S5,2500.0,16.0,1.99452953229854
Table S5,2500.0,17.0,2.174092254623
Table S5,2500.0,18.0,2.35289712559485
Table S5,2500.0,19.0,2.53097221746674
Table S5,2500.0,20.0,2.70834351941796
Table S5,2500.0,21.0,2.88503516371996
Table S5,2500.0,22.0,3.06106962022181
Table S5,2500.0,23.0,3.23646786451436
Table S5,2500.0,24.0,3.41124952408007
Table S5,2500.0,25.0,3.58543300591794
Table S5,2500.0,26.0,3.75903560848953
Table S5,2500.0,27.0,3.93207362032388
Table S5,2500.0,28.0,4.10456240721271
Table S5,2500.0,29.0,4.27651648960163
Table S5,2500.0,30.0,4.44794961151915
Table S5,2500.0,31.0,4.61887480217107
Table S5,2500.0,32.0,4.78930443115196
Table S5,2500.0,33.0,4.95925025808119
Table S5,2500.0,34.0,5.12872347735116
Table S5,2500.0,35.0,5.29773475857636
Table S5,2500.0,36.0,5.4662942832484
Table S5,2500.0,37.0,5.6344117780328
Table S5,2500.0,38.0,5.80209654508446
Table S5,2500.0,39.0,5.96935748970909
Table S5,2500.0,40.0,6.13620314565554
Table S5,2500.0,41.0,6.30264169828821
Table S5,2500.0,42.0,6.46868100585763
Table S5,2500.0,43.0,6.63432861906113
Table S5,2500.0,44.0,6.79959179906248
Table S5,2500.0,45.0,6.96447753411996
Table S5,2500.0,46.0,7.12899255495502
Table S5,2500.0,47.0,7.29314334897901
Table S5,2500.0,48.0,7.45693617348253
Table S5,2500.0,49.0,7.62037706788058
Table S5,2500.0,50.0,7.78347186509684
Table S5,2500.0,51.0,7.94622620216177
Table S5,2500.0,52.0,8.10864553009149
Table S5,2500.0,53.0,8.27073512310767
Table S5,2500.0,54.0,8.43250008725279
Table S5,2500.0,55.0,8.59394536844962
Table S5,2500.0,56.0,8.75507576004937
Table S5,2500.0,57.0,8.91589590990845
Table S5,2500.0,58.0,9.0764103270304
Table S5,2500.0,59.0,9.23662338780596
Table S5,2500.0,60.0,9.39653934188128
Table S5,2500.0,61.0,9.5561623176819
Table S5,2500.0,62.0,9.71549632761728
Table S5,2500.0,63.0,9.87454527298891
Table S5,2500.0,64.0,10.0333129486228
Table S5,2500.0,65.0,10.1918030472456
Table S5,2500.0,66.0,10.3500191636222
Table S5,2500.0,67.0,10.5079647984698
Table S5,2500.0,68.0,10.6656433621652
Table S5,2500.0,69.0,10.8230581782577
Table S5,2500.0,70.0,10.9802124867997
Table S5,2500.0,71.0,11.1371094475088
Table S5,2500.0,72.0,11.2937521427695
Table S5,2500.0,73.0,11.4501435804864
Table S5,2500.0,74.0,11.6062866967973
Table S5,2500.0,75.0,11.7621843586548
Table S5,2500.0,76.0,11.9178393662844
Table S5,2500.0,77.0,12.0732544555264
Table S5,2500.0,78.0,12.228432300068
Table S5,2500.0,79.0,12.3833755135734
Table S5,2500.0,80.0,12.5380866517157
Table S5,2500.0,81.0,12.6925682141177
Table S5,2500.0,82.0,12.8468226462062
Table S5,2500.0,83.0,13.0008523409847
Table S5,2500.0,84.0,13.1546596407283
Table S5,2500.0,85.0,13.3082468386065
Table S5,2500.0,86.0,13.4616161802363
Table S5,2500.0,87.0,13.6147698651696
Table S5,2500.0,88.0,13.7677100483192
Table S5,2500.0,89.0,13.9204388413259
Table S5,2500.0,90.0,14.0729583138692
Table S5,2500.0,91.0,14.2252704949258
Table S5,2500.0,92.0,14.3773773739772
Table S5,2500.0,93.0,14.5292809021702
Table S5,2500.0,94.0,14.6809829934311
Table S5,2500.0,95.0,14.8324855255376
Table S5,2500.0,96.0,14.9837903411488
Table S5,2500.0,97.0,15.1348992487964
Table S5,2500.0,98.0,15.2858140238388
Table S5,2500.0,99.0,15.4365364093789
Table S5,2500.0,100.0,15.5870681171491
Table S5,2600.0,0.0,-0.655031399261015
Table S5,2600.0,1.0,-0.46198995986603
Table S5,2600.0,2.0,-0.271115490242018
Table S5,2600.0,3.0,-0.0821692219902523
Table S5,2600.0,4.0,0.105039367847519
Table S5,2600.0,5.0,0.290665791485822
Table S5,2600.0,6.0,0.474839374803071
Table S5,2600.0,7.0,0.657669357747636
Table S5,2600.0,8.0,0.839249242334406
Table S5,2600.0,9.0,1.01965997329486
Table S5,2600.0,10.0,1.19897231743499
Table S5,2600.0,11.0,1.37724867848378
Table S5,2600.0,12.0,1.55454450511695
Table S5,2600.0,13.0,1.73090939988373
Table S5,2600.0,14.0,1.90638800431557
Table S5,2600.0,15.0,2.08102071388712
Table S5,2600.0,16.0,2.25484426178739
Table S5,2600.0,17.0,2.42789220023929
Table S5,2600.0,18.0,2.60019530087916
Table S5,2600.0,19.0,2.77178189051294
Table S5,2600.0,20.0,2.94267813477617
Table S5,2600.0,21.0,3.11290827942283
Table S5,2600.0,22.0,3.28249485686983
Table S5,2600.0,23.0,3.45145886403528
Table S5,2600.0,24.0,3.6198199162925
Table S5,2600.0,25.0,3.78759638142185
Table S5,2600.0,26.0,3.95480549670973
Table S5,2600.0,27.0,4.1214634717669
Table S5,2600.0,28.0,4.28758557918172
Table S5,2600.0,29.0,4.45318623475833
Table S5,2600.0,30.0,4.61827906879624
Table S5,2600.0,31.0,4.78287698963002
Table S5,2600.0,32.0,4.94699224045386
Table S5,2600.0,33.0,5.11063645029735
Table S5,2600.0,34.0,5.27382067988782
Table S5,2600.0,35.0,5.43655546302627
Table S5,2600.0,36.0,5.59885084401392
Table S5,2600.0,37.0,5.76071641159096
Table S5,2600.0,38.0,5.92216132978566
Table S5,2600.0,39.0,6.08319436601871
Table S5,2600.0,40.0,6.24382391676244
Table S5,2600.0,41.0,6.40405803101607
Table S5,2600.0,42.0,6.5639044318252
Table S5,2600.0,43.0,6.72337053604596
Table S5,2600.0,44.0,6.88246347252974
Table S5,2600.0,45.0,7.04119009888388
Table S5,2600.0,46.0,7.19955701694552
Table S5,2600.0,47.0,7.35757058709036
Table S5,2600.0,48.0,7.51523694148433
Table S5,2600.0,49.0,7.67256199637448
Table S5,2600.0,50.0,7.82955146350497
Table S5,2600.0,51.0,7.98621086073504
Table S5,2600.0,52.0,8.14254552192773
Table S5,2600.0,53.0,8.29856060617121
Table S5,2600.0,54.0,8.45426110638841
Table S5,2600.0,55.0,8.60965185738503
Table S5,2600.0,56.0,8.76473754338119
Table S5,2600.0,57.0,8.91952270506774
Table S5,2600.0,58.0,9.0740117462243
Table S5,2600.0,59.0,9.22820893993268
Table S5,2600.0,60.0,9.38211843441642
Table S5,2600.0,61.0,9.53574425853404
Table S5,2600.0,62.0,9.68909032695178
Table S5,2600.0,63.0,9.84216044501866
Table S5,2600.0,64.0,9.99495831336534
Table S5,2600.0,65.0,10.1474875322459
Table S5,2600.0,66.0,10.2997516056408
Table S5,2600.0,67.0,10.4517539451367
Table S5,2600.0,68.0,10.6034978735987
Table S5,2600.0,69.0,10.7549866286485
Table S5,2600.0,70.0,10.9062233659615
Table S5,2600.0,71.0,11.0572111623939
Table S5,2600.0,72.0,11.2079530189517
Table S5,2600.0,73.0,11.3584518636104
Table S5,2600.0,74.0,11.5087105539955
Table S5,2600.0,75.0,11.6587318799321
Table S5,2600.0,76.0,11.8085185658715
Table S5,2600.0,77.0,11.9580732732022
Table S5,2600.0,78.0,12.1073986024521
Table S5,2600.0,79.0,12.2564970953883
Table S5,2600.0,80.0,12.4053712370208
Table S5,2600.0,81.0,12.5540234575145
Table S5,2600.0,82.0,12.702456134016
Table S5,2600.0,83.0,12.8506715923992
Table S5,2600.0,84.0,12.9986721089341
Table S5,2600.0,85.0,13.1464599118835
Table S5,2600.0,86.0,13.2940371830312
Table S5,2600.0,87.0,13.4414060591452
Table S5,2600.0,88.0,13.5885686333795
Table S5,2600.0,89.0,13.735526956618
Table S5,2600.0,90.0,13.8822830387627
Table S5,2600.0,91.0,14.0288388499702
Table S5,2600.0,92.0,14.1751963218377
Table S5,2600.0,93.0,14.3213573485427
Table S5,2600.0,94.0,14.4673237879366
Table S5,2600.0,95.0,14.6130974625972
Table S5,2600.0,96.0,14.7586801608387
Table S5,2600.0,97.0,14.904073637685
Table S5,2600.0,98.0,15.0492796158047
Table S5,2600.0,99.0,15.194299786411399
Table S5,2600.0,100.0,15.3391358101315
