source_table,source_row,source_reference_as_published,data_class,dynamic_path,pressure_gpa_raw,pressure_uncertainty_gpa_raw,pressure_calibrant,pressure_gpa_fit,pressure_uncertainty_gpa_fit,pressure_scale,pressure_correction_applied,molar_volume_cm3_mol,molar_volume_uncertainty_cm3_mol,volume_a3_conventional_cell,volume_uncertainty_a3_conventional_cell,temperature_k,temperature_uncertainty_k,temperature_provenance,fit1_observed_minus_model_gpa,fit2_observed_minus_model_gpa,fit5_observed_minus_model_gpa,source_cell_note,used_in_fit
Table S1,99,Mao et al. (1990),static_experiment,,264.0,7.9,Pt,248.8778095,7.447479906,Fei et al. (2007),1,4.25399989,0.0089999,14.127866018196494,0.029889371101315804,300.0,0.0,experimental_reported,0.448885512275723,0.556996677141569,-0.488275939612123,,1
Table S1,100,Mao et al. (1990),static_experiment,,270.1,8.1,Pt,254.5121017,7.632536185,Fei et al. (2007),1,4.24300135,0.00800058,14.091339007492746,0.02657055130009947,300.0,0.0,experimental_reported,3.09667621708721,3.2056838578813,2.06857054378995,,1
Table S1,101,Mao et al. (1990),static_experiment,,270.4,8.1,Pt,254.7878659,7.632328823,Fei et al. (2007),1,4.21300068,0.00999922,13.991704438339966,0.033208190902532145,300.0,0.0,experimental_reported,-4.95893133839374,-4.84737784442635,-6.23945448359873,,1
Table S1,102,Mao et al. (1990),static_experiment,,277.8,8.3,Pt,261.6203634,7.816591132,Fei et al. (2007),1,4.16999982,0.00999922,13.848895222435818,0.033208190902532145,300.0,0.0,experimental_reported,-10.5577136666754,-10.4422413169445,-12.2105583859065,,1
Table S1,103,Mao et al. (1990),static_experiment,,292.8,8.8,Pt,275.4695381,8.279139124,Fei et al. (2007),1,4.14700041,0.00999922,13.77251238478192,0.033208190902532145,300.0,0.0,experimental_reported,-3.60424408743574,-3.4865375578222,-5.46095565964686,,1
Table S1,104,Mao et al. (1990),static_experiment,,293.5,8.8,Pt,276.1093616,8.278577111,Fei et al. (2007),1,4.14499876,0.00999922,13.765864748734302,0.033208190902532145,300.0,0.0,experimental_reported,-3.57293145314173,-3.45502574006957,-5.44753205841283,,1
Table S1,105,Mao et al. (1990),static_experiment,,293.7,8.8,Pt,276.3038701,8.278767642,Fei et al. (2007),1,4.14399944,0.00999922,13.762545928933086,0.033208190902532145,300.0,0.0,experimental_reported,-3.68272835548339,-3.56472291185759,-5.56626856682101,,1
Table S1,106,Mao et al. (1990),static_experiment,,294.7,8.8,Pt,277.2209358,8.278059841,Fei et al. (2007),1,4.13700119,0.00999922,13.739304193879388,0.033208190902532145,300.0,0.0,experimental_reported,-4.90622956307919,-4.78752028698779,-6.85253158857421,,1
Table S1,107,Mao et al. (1990),static_experiment,,300.6,9.0,Pt,282.6668774,8.463080162,Fei et al. (2007),1,4.13700119,0.00999922,13.739304193879388,0.033208190902532145,300.0,0.0,experimental_reported,0.539712036920776,0.658421313012184,-1.40658998857424,,1
Table S1,108,Mao et al. (1990),static_experiment,,304.1,9.1,Pt,285.9000141,8.555376943,Fei et al. (2007),1,4.09899994,0.00999922,13.613099073426506,0.033208190902532145,300.0,0.0,experimental_reported,-8.14718250143312,-8.02448115124776,-10.4388475863682,,1
Table S1,109,Uchida et al. (2001),static_experiment,,17.2,0.03,Au,18.00517937,0.031404383,Fei et al. (2007),1,6.3812,0.03311,21.1924637908995,0.10996089702825212,973.0,0.0,experimental_reported,1.21761597844156,1.27949294832683,0.899335423272888,,1
Table S1,110,Uchida et al. (2001),static_experiment,,16.99,0.14,Au,17.67478349,0.145642713,Fei et al. (2007),1,6.36916,0.03311,21.152478010161953,0.10996089702825212,873.0,0.0,experimental_reported,1.41607145975893,1.47916597081991,1.37246056722347,,1
Table S1,111,Uchida et al. (2001),static_experiment,,16.69,0.14,Au,17.31382549,0.177310261,Fei et al. (2007),1,6.37518,0.03311,21.17247090053073,0.10996089702825212,873.0,0.0,experimental_reported,1.26594956378392,1.32909429882346,1.20029905468656,,1
Table S1,112,Uchida et al. (2001),static_experiment,,16.6,0.17,Au,17.24385011,0.144645837,Fei et al. (2007),1,6.34809,0.03311,21.08250289387125,0.10996089702825212,773.0,0.0,experimental_reported,1.15781485125412,1.22226728395725,1.42289269773136,,1
Table S1,113,Uchida et al. (2001),static_experiment,,16.37,0.13,Au,17.00982266,0.13508106,Fei et al. (2007),1,6.35411,0.03311,21.102495784240023,0.10996089702825212,773.0,0.0,experimental_reported,1.13909000502427,1.20358778156128,1.38275127978154,,1
Table S1,114,Uchida et al. (2001),static_experiment,,16.31,0.08,Au,16.90541194,0.178172352,Fei et al. (2007),1,6.39023,0.03612,21.22245312645266,0.11995734221263868,873.0,0.0,experimental_reported,1.37979122735418,1.44306185811064,1.25885398120869,,1
Table S1,115,Uchida et al. (2001),static_experiment,,16.13,0.17,Au,16.89425888,0.08286577,Fei et al. (2007),1,6.33003,0.03311,21.02252422276493,0.10996089702825212,673.0,0.0,experimental_reported,1.03472820785007,1.10084219284777,1.59908703695894,,1
Table S1,116,Uchida et al. (2001),static_experiment,,16.1,0.13,Au,16.55365936,0.17533471,Fei et al. (2007),1,6.33906,0.03311,21.05251355831809,0.10996089702825212,673.0,0.0,experimental_reported,1.02286068707195,1.08903446376208,1.55600041937939,,1
Table S1,117,Uchida et al. (2001),static_experiment,,16.05,0.17,Au,16.52226184,0.133409568,Fei et al. (2007),1,6.31197,0.03311,20.96254555165861,0.10996089702825212,573.0,0.0,experimental_reported,0.819642715043056,0.887769848055225,1.68559536525496,,1
Table S1,118,Uchida et al. (2001),static_experiment,,15.8,0.19,Au,16.41810826,0.197432947,Fei et al. (2007),1,6.36916,0.03311,21.152478010161953,0.10996089702825212,773.0,0.0,experimental_reported,1.08068936380286,1.14530093057605,1.2706109153569,,1
Table S1,119,Uchida et al. (2001),static_experiment,,15.75,0.05,Au,16.10001208,0.133652718,Fei et al. (2007),1,6.31799,0.03311,20.982538442027383,0.10996089702825212,573.0,0.0,experimental_reported,0.62125863164734,0.689419606860833,1.46705508116484,,1
Table S1,120,Uchida et al. (2001),static_experiment,,15.66,0.13,Au,16.08692324,0.248127351,Fei et al. (2007),1,6.35411,0.03612,21.102495784240023,0.11995734221263868,673.0,0.0,experimental_reported,1.098260999679,1.16453500812982,1.57913192501164,,1
Table S1,121,Uchida et al. (2001),static_experiment,,15.56,0.24,Au,16.07451028,0.051030191,Fei et al. (2007),1,6.29993,0.03311,20.922559770921062,0.10996089702825212,473.0,0.0,experimental_reported,0.661060824188638,0.731648981288531,1.81108004203587,,1
Table S1,122,Uchida et al. (2001),static_experiment,,15.41,0.14,Au,15.75539495,0.143137916,Fei et al. (2007),1,6.30896,0.03311,20.952549106474223,0.10996089702825212,473.0,0.0,experimental_reported,0.682621183269802,0.75325167122705,1.8033628595096,,1
Table S1,123,Uchida et al. (2001),static_experiment,,15.41,0.02,Au,15.73423639,0.227582643,Fei et al. (2007),1,6.33906,0.03612,21.05251355831809,0.11995734221263868,573.0,0.0,experimental_reported,1.02977378991549,1.0980542161453,1.80463083421525,,1
Table S1,124,Uchida et al. (2001),static_experiment,,15.31,0.08,Au,15.7099273,0.217761368,Fei et al. (2007),1,6.38421,0.03311,21.20246023608389,0.10996089702825212,773.0,0.0,experimental_reported,0.898839025020372,0.963564966255641,1.03474474678439,,1
Table S1,125,Uchida et al. (2001),static_experiment,,15.17,0.21,Au,15.65837012,0.020322349,Fei et al. (2007),1,6.28488,0.03311,20.87257754499913,0.10996089702825212,373.0,0.0,experimental_reported,0.290335658327573,0.36377892584038,1.73268671694964,,1
Table S1,126,Uchida et al. (2001),static_experiment,,15.15,0.24,Au,15.43275513,0.080641438,Fei et al. (2007),1,6.27886,0.03311,20.85258465463036,0.10996089702825212,298.0,0.0,experimental_reported,0.185953054255865,0.261681295204177,1.82107454501574,,1
Table S1,127,Uchida et al. (2001),static_experiment,,15.15,0.21,Au,15.4973589,0.245502715,Fei et al. (2007),1,6.29391,0.03311,20.902566880552293,0.10996089702825212,373.0,0.0,experimental_reported,0.476688202261155,0.550168108531322,1.89095437038991,,1
Table S1,128,Uchida et al. (2001),static_experiment,,14.94,0.21,Au,15.27091938,0.185102053,Fei et al. (2007),1,6.36615,0.03311,21.14248156497757,0.10996089702825212,673.0,0.0,experimental_reported,0.710848247960701,0.777202940641562,1.14969609110839,,1
Table S1,129,Uchida et al. (2001),static_experiment,,14.85,0.18,Au,15.16276977,0.213131302,Fei et al. (2007),1,6.28789,0.03612,20.882573990183516,0.11995734221263868,298.0,0.0,experimental_reported,0.2669468804157,0.34271232628462,1.87500740109472,,1
Table S1,130,Uchida et al. (2001),static_experiment,,14.84,0.25,Au,15.08212703,0.192322425,Fei et al. (2007),1,6.28187,0.03311,20.862581099814744,0.10996089702825212,298.0,0.0,experimental_reported,-0.0473757490740372,0.028364878886542,1.5787396462145,,1
Table S1,131,Uchida et al. (2001),static_experiment,,14.57,0.23,Au,15.01289125,0.23699142,Fei et al. (2007),1,6.35411,0.03612,21.102495784240023,0.11995734221263868,573.0,0.0,experimental_reported,0.852807681693923,0.92117434395419,1.57663007245747,,1
Table S1,132,Uchida et al. (2001),static_experiment,,14.55,0.28,Au,14.80708514,0.284947343,Fei et al. (2007),1,6.30595,0.03612,20.942552661289838,0.11995734221263868,373.0,0.0,experimental_reported,0.245327893330446,0.318856983804494,1.62195525567312,,1
Table S1,133,Uchida et al. (2001),static_experiment,,14.39,0.24,Au,14.57514437,0.325020641,Fei et al. (2007),1,6.29391,0.03311,20.902566880552293,0.10996089702825212,298.0,0.0,experimental_reported,-0.0882179529170717,-0.0124276321960313,1.5017312753005,,1
Table S1,134,Uchida et al. (2001),static_experiment,,14.15,0.27,Au,14.50429299,0.276760361,Fei et al. (2007),1,6.33906,0.03612,21.05251355831809,0.11995734221263868,473.0,0.0,experimental_reported,0.54785300280782,0.618626554789007,1.5701651769443,,1
Table S1,135,Uchida et al. (2001),static_experiment,,13.93,0.25,Au,14.20641453,0.254960778,Fei et al. (2007),1,6.32702,0.03612,21.012527777580544,0.11995734221263868,373.0,0.0,experimental_reported,0.436249832660152,0.509865866673008,1.74649393258886,,1
Table S1,136,Uchida et al. (2001),static_experiment,,13.73,0.31,Au,14.11612527,0.361686958,Fei et al. (2007),1,6.43839,0.03311,21.382396249402845,0.10996089702825212,773.0,0.0,experimental_reported,1.14347797195485,1.20861991764644,1.08277595089035,,1
Table S1,137,Uchida et al. (2001),static_experiment,,13.66,0.35,Au,13.89177549,0.29470482,Fei et al. (2007),1,6.31197,0.03311,20.96254555165861,0.10996089702825212,298.0,0.0,experimental_reported,-0.0814542562426954,-0.00558898784743178,1.45382846779332,,1
Table S1,138,Uchida et al. (2001),static_experiment,,13.27,0.28,Au,13.64207193,0.287850802,Fei et al. (2007),1,6.42033,0.03612,21.322417578296527,0.11995734221263868,673.0,0.0,experimental_reported,0.955744863087746,1.02246758754218,1.20332734904494,,1
Table S1,139,Uchida et al. (2001),static_experiment,,13.01,0.18,Au,13.51194251,0.32023717,Fei et al. (2007),1,6.39324,0.03612,21.232449571637044,0.11995734221263868,573.0,0.0,experimental_reported,0.734141647744508,0.802735804999639,1.32392638805682,,1
Table S1,140,Uchida et al. (2001),static_experiment,,12.97,0.4,Au,13.36513695,0.412186182,Fei et al. (2007),1,6.40528,0.03612,21.272435352374593,0.11995734221263868,573.0,0.0,experimental_reported,1.00322728447708,1.07189232338717,1.55139576490104,,1
Table S1,141,Uchida et al. (2001),static_experiment,,12.69,0.2,Au,13.09112686,0.206321936,Fei et al. (2007),1,6.45043,0.03612,21.42238203014039,0.11995734221263868,673.0,0.0,experimental_reported,1.40806514096741,1.47499539758997,1.54796418587296,,1
Table S1,142,Uchida et al. (2001),static_experiment,,12.66,0.39,Au,12.92212548,0.398074956,Fei et al. (2007),1,6.39023,0.03612,21.22245312645266,0.11995734221263868,473.0,0.0,experimental_reported,0.797327659314943,0.868350733067953,1.64952054304341,,1
Table S1,143,Uchida et al. (2001),static_experiment,,12.35,0.19,Au,12.70510855,0.14603573,Fei et al. (2007),1,6.49859,0.03612,21.582325153090576,0.11995734221263868,773.0,0.0,experimental_reported,1.67572701646222,1.74133744257743,1.39299159283851,,1
Table S1,144,Uchida et al. (2001),static_experiment,,12.33,0.41,Au,12.68778749,0.195196731,Fei et al. (2007),1,6.42033,0.03311,21.322417578296527,0.10996089702825212,573.0,0.0,experimental_reported,0.839628769537393,0.908382949615085,1.33554095940439,,1
Table S1,145,Uchida et al. (2001),static_experiment,,12.18,0.14,Au,12.53332315,0.416760948,Fei et al. (2007),1,6.37518,0.03612,21.17247090053073,0.11995734221263868,373.0,0.0,experimental_reported,0.518866450252018,0.592684990379714,1.67503564859794,,1
Table S1,146,Uchida et al. (2001),static_experiment,,12.16,0.45,Au,12.33674811,0.195169204,Fei et al. (2007),1,6.41431,0.03612,21.302424687927754,0.11995734221263868,473.0,0.0,experimental_reported,1.04599934542681,1.11714229232513,1.81700415199243,,1
Table S1,147,Uchida et al. (2001),static_experiment,,12.01,0.19,Au,12.28455315,0.454609286,Fei et al. (2007),1,6.36314,0.03612,21.13248511979318,0.11995734221263868,298.0,0.0,experimental_reported,0.208981378980813,0.285061267067819,1.58678371715815,,1
Table S1,148,Dewaele et al. (2006),static_experiment,,17.7,0.1,ruby,17.75720414,0.100323187,Ye et al. (2018),1,6.198192,0.0,20.584679923688796,0.0,298.0,0.0,experimental_reported,-0.750493461502245,-0.675090834147344,1.12041120651012,,1
Table S1,149,Dewaele et al. (2006),static_experiment,,17.8,0.1,ruby,17.85860135,0.100329221,Ye et al. (2018),1,6.189764,0.0,20.556689877172516,0.0,298.0,0.0,experimental_reported,-1.00320723009481,-0.927837806245819,0.89167805616513,,1
Table S1,150,Dewaele et al. (2006),static_experiment,,19.9,0.1,ruby,19.96307896,0.10031698,Ye et al. (2018),1,6.141002,0.0,20.394747465185453,0.0,298.0,0.0,experimental_reported,-0.999515333398072,-0.924334343587045,1.03150073590369,,1
Table S1,151,Dewaele et al. (2006),static_experiment,,21.4,0.1,ruby,21.50807552,0.100505026,Ye et al. (2018),1,6.109096,0.0,20.288785146230957,0.0,298.0,0.0,experimental_reported,-0.878447401374743,-0.803385906272911,1.23911312796238,,1
Table S1,152,Dewaele et al. (2006),static_experiment,,22.9,0.1,ruby,22.99383909,0.100409778,Ye et al. (2018),1,6.071772,0.0,20.164829225944562,0.0,298.0,0.0,experimental_reported,-1.10979849875367,-1.03487239334179,1.10630551710599,,1
Table S1,153,Dewaele et al. (2006),static_experiment,,24.1,0.1,ruby,24.19154299,0.100379846,Ye et al. (2018),1,6.045284,0.0,20.07686050832196,0.0,298.0,0.0,experimental_reported,-1.16532720535397,-1.09049397929289,1.11885986846823,,1
Table S1,154,Dewaele et al. (2006),static_experiment,,27.3,0.1,ruby,27.45545207,0.100569422,Ye et al. (2018),1,5.981472,0.0,19.864935870412967,0.0,298.0,0.0,experimental_reported,-1.04348715375584,-0.968865164469157,1.39800057833199,,1
Table S1,155,Dewaele et al. (2006),static_experiment,,30.3,0.1,ruby,30.47582191,0.10058027,Ye et al. (2018),1,5.9199476,0.0,19.660608530844108,0.0,298.0,0.0,experimental_reported,-1.22515400674666,-1.15071617109846,1.35833170671921,,1
Table S1,156,Dewaele et al. (2006),static_experiment,,30.4,0.1,ruby,30.63055474,0.100758404,Ye et al. (2018),1,5.924282,0.0,19.67500341190962,0.0,298.0,0.0,experimental_reported,-0.839072442568494,-0.764622335721413,1.73473791889251,,1
Table S1,157,Dewaele et al. (2006),static_experiment,,33.6,0.1,ruby,33.87137487,0.100807663,Ye et al. (2018),1,5.864684,0.0,19.477073797258765,0.0,298.0,0.0,experimental_reported,-0.858808541742917,-0.78451678837056,1.84343816328602,,1
Table S1,158,Dewaele et al. (2006),static_experiment,,36.1,0.1,ruby,36.38821796,0.100798388,Ye et al. (2018),1,5.823748,0.0,19.34112214275111,0.0,298.0,0.0,experimental_reported,-0.684022005981234,-0.609824908967795,2.10044571176687,,1
Table S1,159,Dewaele et al. (2006),static_experiment,,36.3,0.1,ruby,36.38821796,0.100243025,Ye et al. (2018),1,5.810504,0.0,19.29713778393981,0.0,298.0,0.0,experimental_reported,-1.46028014221135,-1.38611096103135,1.34969003051561,,1
Table S1,160,Dewaele et al. (2006),static_experiment,,38.0,0.1,ruby,38.38574094,0.101015108,Ye et al. (2018),1,5.774986,0.0,19.179179730764048,0.0,298.0,0.0,experimental_reported,-1.59059385155734,-1.5164924966245,1.28501498356374,,1
Table S1,161,Dewaele et al. (2006),static_experiment,,42.9,0.1,ruby,43.34476859,0.101036757,Ye et al. (2018),1,5.697328,0.0,18.921271445006873,0.0,298.0,0.0,experimental_reported,-1.52754996443277,-1.45355733158951,1.47683805981561,,1
Table S1,162,Dewaele et al. (2006),static_experiment,,47.2,0.1,ruby,47.58770772,0.100184648,Ye et al. (2018),1,5.638332,0.0,18.725341119392898,0.0,298.0,0.0,experimental_reported,-1.24050028400789,-1.16654873382222,1.84722501231212,,1
Table S1,163,Dewaele et al. (2006),static_experiment,,47.5,0.1,ruby,47.69245281,0.101043332,Ye et al. (2018),1,5.632312,0.0,18.705348229024125,0.0,298.0,0.0,experimental_reported,-1.55144748516462,-1.47749788594611,1.54403740980661,,1
Table S1,164,Dewaele et al. (2006),static_experiment,,56.3,0.1,ruby,56.33266887,0.100058026,Ye et al. (2018),1,5.51131,0.0,18.303491132611786,0.0,298.0,0.0,experimental_reported,-1.76944492090119,-1.69543361335285,1.45062452328585,,1
Table S1,165,Dewaele et al. (2006),static_experiment,,65.0,0.1,ruby,65.02888924,0.100044445,Ye et al. (2018),1,5.395726,0.0,17.91962763753134,0.0,298.0,0.0,experimental_reported,-2.50631632475017,-2.43203247220717,0.771700420658121,,1
Table S1,166,Dewaele et al. (2006),static_experiment,,71.2,0.1,ruby,71.18182156,0.099974468,Ye et al. (2018),1,5.330108,0.0,17.701705132511716,0.0,298.0,0.0,experimental_reported,-2.17667309248068,-2.10212065096252,1.10475543545242,,1
Table S1,167,Dewaele et al. (2006),static_experiment,,76.7,0.1,ruby,76.70696369,0.100009079,Ye et al. (2018),1,5.268704,0.0,17.49777765075023,0.0,298.0,0.0,experimental_reported,-2.43460122465811,-2.35970990640898,0.829074064500546,,1
Table S1,168,Dewaele et al. (2006),static_experiment,,82.4,0.1,ruby,82.35704482,0.09994787,Ye et al. (2018),1,5.212718,0.0,17.31184377032064,0.0,298.0,0.0,experimental_reported,-2.35711681352593,-2.28183351833914,0.87167954977005,,1
Table S1,169,Dewaele et al. (2006),static_experiment,,88.9,0.1,ruby,88.78911599,0.099875271,Ye et al. (2018),1,5.148906,0.0,17.099919132411646,0.0,298.0,0.0,experimental_reported,-2.64836561295918,-2.57252720508835,0.517719692814381,,1
Table S1,170,Dewaele et al. (2006),static_experiment,,99.5,0.1,ruby,99.39998706,0.099899484,Ye et al. (2018),1,5.057402,0.0,16.796027198806293,0.0,298.0,0.0,experimental_reported,-2.42394909332933,-2.34708456050043,0.606889511481427,,1
Table S1,171,Dewaele et al. (2006),static_experiment,,115.0,0.1,ruby,114.7864487,0.099814303,Ye et al. (2018),1,4.944828,0.0,16.422160148910237,0.0,298.0,0.0,experimental_reported,-1.1438293985249,-1.06526301586082,1.64200187074164,,1
Table S1,172,Dewaele et al. (2006),static_experiment,,124.0,0.1,ruby,123.6088842,0.099684584,Ye et al. (2018),1,4.872588,0.0,16.18224546448496,0.0,298.0,0.0,experimental_reported,-2.22773118376844,-2.14777062549581,0.352084708392724,,1
Table S1,173,Dewaele et al. (2006),static_experiment,,28.1,0.1,W,28.1,0.1,,0,5.9478804,0.0,19.75337554215521,0.0,298.0,0.0,experimental_reported,-2.12555578520654,-2.05103694268633,0.394690958522176,,1
Table S1,174,Dewaele et al. (2006),static_experiment,,29.0,0.1,W,29.0,0.1,,0,5.933914,0.0,19.706992036499656,0.0,298.0,0.0,experimental_reported,-1.95869500102075,-1.88421722680786,0.593432473508535,,1
Table S1,175,Dewaele et al. (2006),static_experiment,,53.0,0.1,W,53.0,0.1,,0,5.539002,0.0,18.395458428308142,0.0,298.0,0.0,experimental_reported,-2.98747847552887,-2.91349949524798,0.209553414690177,,1
Table S1,176,Dewaele et al. (2006),static_experiment,,55.2,0.1,W,55.2,0.1,,0,5.5145608,0.0,18.314287293410924,0.0,298.0,0.0,experimental_reported,-2.65107928554983,-2.57707238024211,0.566461429936162,,1
Table S1,177,Dewaele et al. (2006),static_experiment,,78.4,0.1,W,78.4,0.1,,0,5.26148,0.0,17.473786182307702,0.0,298.0,0.0,experimental_reported,-1.44415264717175,-1.36921539623585,1.81604511085791,,1
Table S1,178,Dewaele et al. (2006),static_experiment,,90.0,0.1,W,90.0,0.1,,0,5.15613,0.0,17.123910600854174,0.0,298.0,0.0,experimental_reported,-0.655664192440355,-0.579894842543695,2.51878859942708,,1
Table S1,179,Dewaele et al. (2006),static_experiment,,105.0,0.1,W,105.0,0.1,,0,5.0118908,0.0,16.64488094761837,0.0,298.0,0.0,experimental_reported,-2.34144855130863,-2.26395936145407,0.601142112175921,,1
Table S1,180,Dewaele et al. (2006),static_experiment,,106.0,0.1,W,106.0,0.1,,0,5.009844,0.0,16.638083364892985,0.0,298.0,0.0,experimental_reported,-1.59536195953596,-1.51784273565264,1.34292067867077,,1
